Id,Code,Name,NameLong,Description,Lat,Long,Cbseg,Datum,CityCounty,Fips,Huc12,Huc6Name,State,Tidal,WaterBody,Comments,Status,CreatedBy,CreatedDate,ModifiedBy,ModifiedDate,StationSamplingMethodId
1186,VSOS.F-3,F-3,,Approx. 2-3 miles from Warrentonon 802 (Springs Rd)  before St. Leonards Lane,38.755833,-77.825278,,NAD83,Fauquier County,51061,020700100601,,Virginia,FALSE,Mill Run-Cedar Run,NULL,TRUE,ecd9d334-a882-43d2-9336-b14e53acdc11,2019-01-25T11:54:15.5Z,ecd9d334-a882-43d2-9336-b14e53acdc11,2019-01-25T11:54:15.5Z,,Virginia Save Our Streams
1187,VSOS.G-5,G-5,,150' upst Rt 230 bridge,38.3325,-78.398056,,NAD83,Greene County,51079,020801030702,,Virginia,FALSE,Conway River,NULL,TRUE,ecd9d334-a882-43d2-9336-b14e53acdc11,2019-01-25T11:54:15.61Z,ecd9d334-a882-43d2-9336-b14e53acdc11,2019-01-25T11:54:15.61Z,,Virginia Save Our Streams
1188,VSOS.P2,P2,,50 m downstream,38.96633,-77.173167,,NAD83,Fairfax County,51059,020700081005,,Virginia,FALSE,Nichols Run-Potomac River,NULL,TRUE,ecd9d334-a882-43d2-9336-b14e53acdc11,2019-01-25T11:54:15.733Z,ecd9d334-a882-43d2-9336-b14e53acdc11,2019-01-25T11:54:15.733Z,,Virginia Save Our Streams
1189,VSOS.P3,P3,,"70m downstream of GW Pkwy bridge, below falls",38.965167,-77.173667,,NAD83,Fairfax County,51059,020700081005,,Virginia,FALSE,Nichols Run-Potomac River,NULL,TRUE,ecd9d334-a882-43d2-9336-b14e53acdc11,2019-01-25T11:54:15.857Z,ecd9d334-a882-43d2-9336-b14e53acdc11,2019-01-25T11:54:15.857Z,,Virginia Save Our Streams
1190,VSOS.Pigg River Old Angle Farm,Pigg River Old Angle Farm,,"6041 Doe Run Rd., Rocky Mount.  Downhill from farmhouse to right through pastures where river runs along a fenced picnic area in river bottom.",37.969,-79.77,,NAD83,Bath County,51017,020802010801,,Virginia,FALSE,Mill Creek-Cowpasture River,NULL,TRUE,ecd9d334-a882-43d2-9336-b14e53acdc11,2019-01-25T11:54:15.953Z,ecd9d334-a882-43d2-9336-b14e53acdc11,2019-01-25T11:54:15.953Z,,Virginia Save Our Streams
1191,VSOS.Pinnacle NAP Parking,Pinnacle NAP Parking,,Approximately 18 - 20 meters from the handicap parking area.  Follow the path leading from the picnic tables to Big Cedar Creek.,37.00508,-81.79916,,NAD83,,,,,,FALSE,,NULL,TRUE,ecd9d334-a882-43d2-9336-b14e53acdc11,2019-01-25T11:54:16Z,ecd9d334-a882-43d2-9336-b14e53acdc11,2019-01-25T11:54:16Z,,Virginia Save Our Streams
1192,VSOS.South Run - 09-PL29-Sou-POH12,South Run - 09-PL29-Sou-POH12,,"Along the walking path behind South Run Rec Center in Burke, in the Potomac Watershed.",38.7431,-77.275,,NAD83,Fairfax County,51059,020700100401,,Virginia,FALSE,Pohick Creek,NULL,TRUE,ecd9d334-a882-43d2-9336-b14e53acdc11,2019-01-25T11:54:16.107Z,ecd9d334-a882-43d2-9336-b14e53acdc11,2019-01-25T11:54:16.107Z,,Virginia Save Our Streams
1193,FMR.BC1,BC1,,Back Creek,38.05147,-79.21379,,NAD83,Augusta County,51015,020700050101,,Virginia,FALSE,Edison Creek-Middle River,Bridge on Rt. 252 in center of Middlebrook,TRUE,2473b5dc-f75b-47ea-a902-869bb804c21a,2019-01-29T14:40:17.297Z,2473b5dc-f75b-47ea-a902-869bb804c21a,2019-01-29T14:40:17.297Z,,Friends of the Middle River
1194,FMR.BC2,BC2,,Back Creek,38.07756,-79.22674,,NAD83,Augusta County,51015,020700050101,,Virginia,FALSE,Edison Creek-Middle River,"""Bridge on Mish Barn Road, Rt 876""",TRUE,2473b5dc-f75b-47ea-a902-869bb804c21a,2019-01-29T14:40:17.767Z,2473b5dc-f75b-47ea-a902-869bb804c21a,2019-01-29T14:40:17.767Z,,Friends of the Middle River
1195,FMR.BC3,BC3,,Back Creek,38.13253,-79.19393,,NAD83,Augusta County,51015,020700050101,,Virginia,FALSE,Edison Creek-Middle River,"""Bridge on Glebe School Road, Rt 708""",TRUE,2473b5dc-f75b-47ea-a902-869bb804c21a,2019-01-29T14:40:17.89Z,2473b5dc-f75b-47ea-a902-869bb804c21a,2019-01-29T14:40:17.89Z,,Friends of the Middle River
1196,FMR.BC3.8,BC3.8,,Back Creek,38.1434,-79.19124,,NAD83,Augusta County,51015,020700050101,,Virginia,FALSE,Edison Creek-Middle River,Bridge on Livick Road,TRUE,2473b5dc-f75b-47ea-a902-869bb804c21a,2019-01-29T14:40:17.987Z,2473b5dc-f75b-47ea-a902-869bb804c21a,2019-01-29T14:40:17.987Z,,Friends of the Middle River
1197,FMR.BC4,BC4,,Back Creek,38.1505,-79.1827,,NAD83,Augusta County,51015,020700050101,,Virginia,FALSE,Edison Creek-Middle River,50 feet above confluence with Middle River,TRUE,2473b5dc-f75b-47ea-a902-869bb804c21a,2019-01-29T14:40:18.097Z,2473b5dc-f75b-47ea-a902-869bb804c21a,2019-01-29T14:40:18.097Z,,Friends of the Middle River
1198,FMR.BSC1,BSC1,,Bells Creek,38.22222,-79.10722,,NAD83,Augusta County,51015,020700050104,,Virginia,FALSE,Bell Creek-Middle River,On private driveway before confluence with Middle River,TRUE,2473b5dc-f75b-47ea-a902-869bb804c21a,2019-01-29T14:40:18.25Z,2473b5dc-f75b-47ea-a902-869bb804c21a,2019-01-29T14:40:18.25Z,,Friends of the Middle River
1199,FMR.EC1,EC1,,Eidson Creek,38.13521,-79.16077,,NAD83,Augusta County,51015,020700050101,,Virginia,FALSE,Edison Creek-Middle River,"""Bridge on Glebe School Road, Rt 708""",TRUE,2473b5dc-f75b-47ea-a902-869bb804c21a,2019-01-29T14:40:18.347Z,2473b5dc-f75b-47ea-a902-869bb804c21a,2019-01-29T14:40:18.347Z,,Friends of the Middle River
1200,FMR.EC2,EC2,,Eidson Creek,38.15977,-79.1588,,NAD83,Augusta County,51015,020700050101,,Virginia,FALSE,Edison Creek-Middle River,On private property upstream of bridge on Rt 254,TRUE,2473b5dc-f75b-47ea-a902-869bb804c21a,2019-01-29T14:40:18.437Z,2473b5dc-f75b-47ea-a902-869bb804c21a,2019-01-29T14:40:18.437Z,,Friends of the Middle River
1201,FMR.MR1,MR1,,Middle River,38.06917,-79.26389,,NAD83,Augusta County,51015,020700050101,,Virginia,FALSE,Edison Creek-Middle River,"""Bridge on Summerdean Rd, Rt 602""",TRUE,2473b5dc-f75b-47ea-a902-869bb804c21a,2019-01-29T14:40:18.533Z,2473b5dc-f75b-47ea-a902-869bb804c21a,2019-01-29T14:40:18.533Z,,Friends of the Middle River
1202,FMR.MR2,MR2,,Middle River,38.07415,-79.25531,,NAD83,Augusta County,51015,020700050101,,Virginia,FALSE,Edison Creek-Middle River,"""Bridge on Cales Spring Road, Rt 603""",TRUE,2473b5dc-f75b-47ea-a902-869bb804c21a,2019-01-29T14:40:18.64Z,2473b5dc-f75b-47ea-a902-869bb804c21a,2019-01-29T14:40:18.64Z,,Friends of the Middle River
1203,FMR.MR3A,MR3A,,Middle River,38.13222,-79.21783,,NAD83,Augusta County,51015,020700050101,,Virginia,FALSE,Edison Creek-Middle River,"""Bridge on Trimbles Mill Rd, Rt 707""",TRUE,2473b5dc-f75b-47ea-a902-869bb804c21a,2019-01-29T14:40:18.75Z,2473b5dc-f75b-47ea-a902-869bb804c21a,2019-01-29T14:40:18.75Z,,Friends of the Middle River
1204,FMR.MR3B,MR3B,,Middle River,38.13626,-79.21816,,NAD83,Augusta County,51015,020700050101,,Virginia,FALSE,Edison Creek-Middle River,"""Bridge on Trimbles Mill Rd, Rt 707, at Boy Scout Lane""",TRUE,2473b5dc-f75b-47ea-a902-869bb804c21a,2019-01-29T14:40:18.847Z,2473b5dc-f75b-47ea-a902-869bb804c21a,2019-01-29T14:40:18.847Z,,Friends of the Middle River
1205,FMR.MR4A,MR4A,,Middle River,38.15271,-79.20743,,NAD83,Augusta County,51015,020700050101,,Virginia,FALSE,Edison Creek-Middle River,"""Bridge on Cattleman Rd, Rt 876""",TRUE,2473b5dc-f75b-47ea-a902-869bb804c21a,2019-01-29T14:40:18.937Z,2473b5dc-f75b-47ea-a902-869bb804c21a,2019-01-30T16:51:19.417Z,,Friends of the Middle River
1206,FMR.MR4B,MR4B,,Middle River,38.153,-79.199,,NAD83,Augusta County,51015,020700050101,,Virginia,FALSE,Edison Creek-Middle River,"""On private property downstream of bridge on Cattleman Rd, Rt 876""",TRUE,2473b5dc-f75b-47ea-a902-869bb804c21a,2019-01-29T14:40:19.033Z,2473b5dc-f75b-47ea-a902-869bb804c21a,2019-01-29T14:40:19.033Z,,Friends of the Middle River
1207,FMR.MR5,MR5,,Middle River,38.17425,-79.18093,,NAD83,Augusta County,51015,020700050101,,Virginia,FALSE,Edison Creek-Middle River,""On private property upstream of bridge on Rt. 254"",TRUE,2473b5dc-f75b-47ea-a902-869bb804c21a,2019-01-29T14:40:19.173Z,2473b5dc-f75b-47ea-a902-869bb804c21a,2019-01-29T14:40:19.173Z,,Friends of the Middle River
1208,FMR.MR6,MR6,,Middle River,38.19116,-79.16429,,NAD83,Augusta County,51015,020700050102,,Virginia,FALSE,Buffalo Branch-Middle River,"""Bridge on Morris Mill Rd, Route 720""",TRUE,2473b5dc-f75b-47ea-a902-869bb804c21a,2019-01-29T14:40:19.297Z,2473b5dc-f75b-47ea-a902-869bb804c21a,2019-01-29T14:40:19.297Z,,Friends of the Middle River
1216,FOR.Rapidan1,Rapidan1,Rapidan River 1,Rapidan river at Hunting Run boat launch,38.3591,-77.6354,,NAD83,Spotsylvania County,51177,020801031105,Lower Chesapeake,Virginia,FALSE,Hazel Run-Rapidan River,,TRUE,508ba029-ad85-4dca-bf3a-35bb5672340d,2019-02-07T17:42:17.43Z,508ba029-ad85-4dca-bf3a-35bb5672340d,2019-02-07T17:42:17.43Z,,Friends of the Rappahannock
1217,ACB.TOT5,TOT5,Totuskey Creek 5,Totuskey Creek Station #5,37.8798472222,-76.7395638888,,NAD83,Richmond County,51159,020801040502,Lower Chesapeake,Virginia,TRUE,Totuskey Creek,Monitor: Dayle Collins,TRUE,e0fa8519-5a79-49b0-b291-d48610e28338,2019-02-11T18:24:01.277Z,2473b5dc-f75b-47ea-a902-869bb804c21a,2019-04-24T17:38:33.887Z,,Alliance for the Chesapeake Bay
1218,PVMN.NM1,NM1,Air Power Park dock,Air Power Park,37.04299,-76.36657,,NAD83,Hampton city,51650,020801080103,Lower Chesapeake,Virginia,TRUE,Southwest Branch Back River,"This is a continuing of the testing by HWRP, now adopted by PMN",FALSE,aff0ab2c-0ecf-4134-a169-abcfbbf9d5fa,2019-02-14T21:44:59.417Z,aff0ab2c-0ecf-4134-a169-abcfbbf9d5fa,2019-02-14T21:44:59.417Z,,Peninsula Chapter Virginia Master Naturalists
1219,PVMN.LYC6,LYC6,Lyons Creek,Lyons Creek at Hunts Neck Road bridge,37.1426,-76.392,,NAD83,Poquoson city,51735,020801080101,Lower Chesapeake,Virginia,TRUE,Poquoson River-Lower Chesapeake Bay,,TRUE,aff0ab2c-0ecf-4134-a169-abcfbbf9d5fa,2019-02-14T21:56:38.197Z,aff0ab2c-0ecf-4134-a169-abcfbbf9d5fa,2019-02-14T21:56:38.197Z,5,Peninsula Chapter Virginia Master Naturalists
1220,CWT.1.1,1.1,James River at Stone Harbor HOA Dock,Test site is on a private dock of the Stone Harbor Homeowners Association,37.5619,-77.6532,,NAD83,Henrico County,51087,020802050606,James,Virginia,FALSE,East Branch Tuckahoe Creek-James River,,TRUE,0e16b08a-e094-4183-bf60-77630c971778,2019-02-15T19:25:00.493Z,0e16b08a-e094-4183-bf60-77630c971778,2019-02-15T19:25:00.493Z,,Chesterfield WaterTrends
1221,NNMN.BROCRE7.7,BROCRE7.7,BROWN'S CREEK SITE,BROWN'S CREEK OFF THE EAST CORROTOMAN,37.873611,-76.44194,,NAD83,Northumberland County,51133,020801020102,Lower Chesapeake,Virginia,TRUE,Great Wicomico River,PRIVATE RESIDENCE 397 BALD EAGLE DR. LANCASTER VA,FALSE,4a8ebc08-f2af-4185-84b8-49dc61d4d679,2019-02-28T23:02:06.487Z,4a8ebc08-f2af-4185-84b8-49dc61d4d679,2019-02-28T23:02:06.487Z,,Northern Neck Master Naturalists
1222,NNMN.CORRIV7.5,CORRIV7.5,CORROTOMAN (EAST SITE),EAST CORROTOMAN,37.7256920747,-76.43084834,,NAD83,Lancaster County,51103,020801040702,Lower Chesapeake,Virginia,TRUE,Eastern Branch Corrotoman River,PRIVATE RESIDENCE 397 BALD EAGLE DR. LANCASTER VA,FALSE,4a8ebc08-f2af-4185-84b8-49dc61d4d679,2019-02-28T23:12:40.813Z,4a8ebc08-f2af-4185-84b8-49dc61d4d679,2019-02-28T23:12:40.813Z,,Northern Neck Master Naturalists
1223,HAWQS.HCP1,HCP1,Hidden Creek Park,Stream that runs in Hidden Creek Park,37.555637,-77.394187,,NAD83,Henrico County,51087,020802060101,James,Virginia,TRUE,Almond Creek-James River,,TRUE,fc0843a9-fbb8-4a0e-ab65-426158fcd80c,2019-03-12T18:55:50.433Z,fc0843a9-fbb8-4a0e-ab65-426158fcd80c,2019-03-12T18:55:50.433Z,8,Henrico Area Water Quality Samplers
1224,HAWQS.CL1,CL1,Copperas Lane,Tributary of Tuckahoe Creek that flows behind Copperas Lane street.,37.633166,-77.625863,,NAD83,Henrico County,51087,020802050605,James,Virginia,FALSE,Tuckahoe Creek,,TRUE,fc0843a9-fbb8-4a0e-ab65-426158fcd80c,2019-03-19T17:14:46.547Z,fc0843a9-fbb8-4a0e-ab65-426158fcd80c,2019-03-19T17:14:46.547Z,,Henrico Area Water Quality Samplers
1225,HAWQS.LWC1,LWC1,Little Westham Creek,Little Westham Creek at Huguenot Road heading east,37.56776,-77.53653,,NAD83,Henrico County,51087,020802050607,James,Virginia,FALSE,Little Westham Creek-James River,Little Westham Creek at Huguenot Road heading east,TRUE,fc0843a9-fbb8-4a0e-ab65-426158fcd80c,2019-03-26T16:18:16.39Z,fc0843a9-fbb8-4a0e-ab65-426158fcd80c,2019-03-26T16:18:16.39Z,,Henrico Area Water Quality Samplers
1226,ACB.TEST1.0,TEST1.0,Little Deer Creek,Located on the dock at 450 Deer Creek Drive,37.53461,-77.44425,,NAD83,Richmond city,51760,020802050607,James,Virginia,TRUE,Little Westham Creek-James River,,FALSE,2473b5dc-f75b-47ea-a902-869bb804c21a,2019-03-27T17:25:54.99Z,2473b5dc-f75b-47ea-a902-869bb804c21a,2019-03-27T17:25:54.99Z,,Alliance for the Chesapeake Bay
1227,ACB.LITDEECRE3.0,LITDEECRE3.0,Little Deer Creek,450 Deer Creek Road,37.55955,-77.52085,,NAD83,Richmond city,51760,020802050607,James,Virginia,FALSE,Little Westham Creek-James River,,FALSE,2473b5dc-f75b-47ea-a902-869bb804c21a,2019-03-28T19:34:26.677Z,2473b5dc-f75b-47ea-a902-869bb804c21a,2019-03-28T19:34:26.677Z,,Alliance for the Chesapeake Bay
1228,ACB.LITDEECRE3.0.1,LITDEECRE3.0,Little Deer Creek,450 Deer Creek Road,37.53686,-77.47793,,NAD83,Richmond city,51760,020802050607,James,Virginia,TRUE,Little Westham Creek-James River,,FALSE,2473b5dc-f75b-47ea-a902-869bb804c21a,2019-04-04T17:40:18.91Z,2473b5dc-f75b-47ea-a902-869bb804c21a,2019-04-04T17:40:18.91Z,,Alliance for the Chesapeake Bay
1229,YCP.CODCRE12.39,CODCRE 12.39,,Codorus Creek 12.39,39.952885,-76.73827,,NAD83,York County,42133,020503060705,,Pennsylvania,FALSE,Willis Run-Codorus Creek,,FALSE,81381e80-f4cb-4ead-a07d-c2ef5d2a4e00,2019-04-04T15:25:25.14Z,81381e80-f4cb-4ead-a07d-c2ef5d2a4e00,2019-04-04T15:25:25.14Z,,York College of Pennsylvania
1230,YCP.CODCRE12.16,CODCRE 12.16,,Codorus Creek 12.16,39.953416,-76.733901,,NAD83,York County,42133,020503060705,,Pennsylvania,FALSE,Willis Run-Codorus Creek,,FALSE,81381e80-f4cb-4ead-a07d-c2ef5d2a4e00,2019-04-04T15:25:25.36Z,81381e80-f4cb-4ead-a07d-c2ef5d2a4e00,2019-04-04T15:25:25.36Z,,York College of Pennsylvania
1231,YCP.TYLRUN1.01,TYLRUN 1.01,,Tyler Run 1.01,39.946511,-76.721144,,NAD83,York County,42133,020503060705,,Pennsylvania,FALSE,Willis Run-Codorus Creek,,FALSE,81381e80-f4cb-4ead-a07d-c2ef5d2a4e00,2019-04-04T15:25:25.5Z,81381e80-f4cb-4ead-a07d-c2ef5d2a4e00,2019-04-04T15:25:25.5Z,,York College of Pennsylvania
1232,YCP.TYLRUN0.50,TYLRUN 0.50,,Tyler Run 0.50,39.948313,-76.729919,,NAD83,York County,42133,020503060705,,Pennsylvania,FALSE,Willis Run-Codorus Creek,,FALSE,81381e80-f4cb-4ead-a07d-c2ef5d2a4e00,2019-04-04T15:25:25.64Z,81381e80-f4cb-4ead-a07d-c2ef5d2a4e00,2019-04-04T15:25:25.64Z,,York College of Pennsylvania
1233,YMWS.BERCRE1.22,BERCRE 1.22,,Bermudian Creek 1.22,39.999214,-76.941858,,NAD83,York County,42133,020503060303,,Pennsylvania,FALSE,Mud Run-Bermudian Creek,,FALSE,81381e80-f4cb-4ead-a07d-c2ef5d2a4e00,2019-04-04T15:33:22.297Z,81381e80-f4cb-4ead-a07d-c2ef5d2a4e00,2019-04-04T15:33:22.297Z,,York Master Watershed Stewards
1234,YMWS.CENCRE0.07,CENCRE 0.07,,Centerville Creek 0.07,39.801615,-76.74097,,NAD83,York County,42133,020503060601,,Pennsylvania,FALSE,Upper South Branch Codorus Creek,,FALSE,81381e80-f4cb-4ead-a07d-c2ef5d2a4e00,2019-04-04T15:33:22.453Z,81381e80-f4cb-4ead-a07d-c2ef5d2a4e00,2019-04-04T15:33:22.453Z,,York Master Watershed Stewards
1235,YMWS.CONCRE7.04,CONCRE 7.04,,Little Conewago Creek 7.04,40.100217,-76.7627,,NAD83,York County,42133,020503060504,,Pennsylvania,FALSE,Conewago Creek-Susquehanna River,,FALSE,81381e80-f4cb-4ead-a07d-c2ef5d2a4e00,2019-04-04T15:33:22.597Z,81381e80-f4cb-4ead-a07d-c2ef5d2a4e00,2019-04-04T15:33:22.597Z,,York Master Watershed Stewards
1236,YMWS.KRECRE8.67,KRECRE 8.67,,Kreutz Creek 8.67,40.000433,-76.602183,,NAD83,York County,42133,020503061703,,Pennsylvania,FALSE,Kreutz Creek,,FALSE,81381e80-f4cb-4ead-a07d-c2ef5d2a4e00,2019-04-04T15:33:22.75Z,81381e80-f4cb-4ead-a07d-c2ef5d2a4e00,2019-04-04T15:33:22.75Z,,York Master Watershed Stewards
1237,YMWS.MILCRE0.09,MILCRE 0.09,,Mill Creek 0.09,39.982512,-76.722315,,NAD83,York County,42133,020503060706,,Pennsylvania,FALSE,Mill Creek,,FALSE,81381e80-f4cb-4ead-a07d-c2ef5d2a4e00,2019-04-04T15:33:22.907Z,81381e80-f4cb-4ead-a07d-c2ef5d2a4e00,2019-04-04T15:33:22.907Z,,York Master Watershed Stewards
1238,YMWS.PLUCRE4.26,PLUCRE 4.26,,Plum Creek 4.26,39.789385,-76.998294,,NAD83,York County,42133,020503060102,,Pennsylvania,FALSE,Plum Creek-South Branch Conewago Creek,,FALSE,81381e80-f4cb-4ead-a07d-c2ef5d2a4e00,2019-04-04T15:33:23.047Z,81381e80-f4cb-4ead-a07d-c2ef5d2a4e00,2019-04-04T15:33:23.047Z,,York Master Watershed Stewards
1239,RMN.PAMRIV82,PAMRIV82,Little Page Bridge,"Pamunkey River, Hanover County Route 301",37.788696,-77.370077,,NAD83,Hanover County,51085,020801060901,Lower Chesapeake,Virginia,TRUE,Mechumps Creek-Pamunkey River,,FALSE,7bcb30d9-ad83-4b0d-9597-45946c840785,2019-04-07T21:19:56.643Z,7bcb30d9-ad83-4b0d-9597-45946c840785,2019-04-07T21:19:56.643Z,,Riverine Master Naturalists
1240,RMN.PAMRIV82.1,PAMRIV82,Little Page Bridge Boat Ramp,Route 310 & Pamunkey River,37.788696,-77.370077,,NAD83,Hanover County,51085,020801060901,Lower Chesapeake,Virginia,TRUE,Mechumps Creek-Pamunkey River,,FALSE,7bcb30d9-ad83-4b0d-9597-45946c840785,2019-04-08T18:30:54.83Z,7bcb30d9-ad83-4b0d-9597-45946c840785,2019-04-08T18:30:54.83Z,,Riverine Master Naturalists
1241,CMC.MUDBRA9.0,MUDBRA9.0,Muddy Branch 9,located behind muddy branch road,39.11951,-77.21928,,NAD83,Montgomery County,24031,020700081001,Potomac,Maryland,FALSE,Muddy Branch,,TRUE,16d9ac52-ee5b-4b3f-bbd4-1933c999cab9,2019-04-09T19:17:06.127Z,16d9ac52-ee5b-4b3f-bbd4-1933c999cab9,2019-04-09T19:17:06.127Z,,Chesapeake Monitoring Cooperative
1242,CMC.TEST.1,TEST.1,,James River at Park,37.5246,-77.4686,,NAD83,Richmond city,51760,020802050607,,Virginia,FALSE,Little Westham Creek-James River,Monitored by park staff,FALSE,16d9ac52-ee5b-4b3f-bbd4-1933c999cab9,2019-04-09T15:26:07.99Z,16d9ac52-ee5b-4b3f-bbd4-1933c999cab9,2019-04-09T15:26:07.99Z,,Chesapeake Monitoring Cooperative
1243,CMC.TEST.2,TEST.2,,Aquia Creek at Entrance to Harbor,38.47066,-77.385517,,NAD83,Stafford County,51179,020700110203,,Virginia,TRUE,Lower Aquia Creek,Behind 2062 Aquia Dr. Contact Don Head (540-659-5380) 2 days prior,FALSE,16d9ac52-ee5b-4b3f-bbd4-1933c999cab9,2019-04-09T15:26:08.317Z,16d9ac52-ee5b-4b3f-bbd4-1933c999cab9,2019-04-09T15:26:08.317Z,,Chesapeake Monitoring Cooperative
1244,CMC.TEST.3,TEST.3,,Aquia Creek at Harbor Center,38.457625,-77.382565,,NAD83,Stafford County,51179,020700110203,,Virginia,TRUE,Lower Aquia Creek,1415 Washington Dr. Test from Pier - Harbor Marina,FALSE,16d9ac52-ee5b-4b3f-bbd4-1933c999cab9,2019-04-09T15:26:08.63Z,16d9ac52-ee5b-4b3f-bbd4-1933c999cab9,2019-04-09T15:26:08.63Z,,Chesapeake Monitoring Cooperative
1245,HAWQS.AC2,AC2,Almond Creek 2,"located along Almond Creek Pump Station, old bridge",37.506684,-77.4111,,NAD83,Henrico County,51087,020802060101,James,Virginia,TRUE,Almond Creek-James River,,FALSE,fc0843a9-fbb8-4a0e-ab65-426158fcd80c,2019-04-15T13:42:24.31Z,fc0843a9-fbb8-4a0e-ab65-426158fcd80c,2019-04-15T13:42:24.31Z,,Henrico Area Water Quality Samplers
1246,ACWA.SHA00,SHA00,Sharman's Branch,Mouth to Antietam,39.429622,-77.733282,,NAD83,Washington County,24043,020700041009,Potomac,Maryland,FALSE,Sharmans Branch-Antietam Creek,Site used for Benthics with partial WQ testing,TRUE,f9d000c9-1136-490c-8194-b510879b4c23,2019-04-16T23:04:46.39Z,f9d000c9-1136-490c-8194-b510879b4c23,2019-04-16T23:04:46.39Z,7,Antietam-Conococheague Watershed Alliance
1247,GA.A4,A4,Aquia Creek,"Aquia Creek, Up Stream of Aquia Marina Harbour",38.2744,-77.0237,,NAD83,King George County,51099,020700110602,Potomac,Virginia,TRUE,Rosier Creek-Potomac River,,FALSE,b8f611de-8d6d-4c0c-aa4b-0ff6ed2d8473,2019-04-17T18:03:31.53Z,b8f611de-8d6d-4c0c-aa4b-0ff6ed2d8473,2019-04-17T18:03:31.53Z,,Green Aquia
1248,NWA.MANA7,MANA7,Nanticoke Pier,Private pier,38.25951,-75.91222,,NAD83,Wicomico County,24045,020801090505,Lower Chesapeake,Maryland,TRUE,Wetipquin Creek-Nanticoke River,,FALSE,46536526-cbf0-48a3-9e82-1028bcb0163f,2019-04-19T17:55:46.533Z,46536526-cbf0-48a3-9e82-1028bcb0163f,2019-04-19T17:55:46.533Z,,Nanticoke Watershed Alliance
1249,ACB.A4,A4,Aquia Creek,1111 Potomac Drive off the dock,38.2744,-77.0237,,NAD83,King George County,51099,020700110602,Potomac,Virginia,TRUE,Rosier Creek-Potomac River,New site for Green Aquia starting in 2019.,TRUE,2473b5dc-f75b-47ea-a902-869bb804c21a,2019-04-23T14:06:09.9Z,2473b5dc-f75b-47ea-a902-869bb804c21a,2019-04-23T14:10:18.887Z,7,Alliance for the Chesapeake Bay; Green Aquia
1250,ACB.A5,A5,Aquia Creek,Harbour Marina off the last T dock,38.0279,-77.2329,,NAD83,Caroline County,51033,020801050401,Lower Chesapeake,Virginia,TRUE,Jacks Creek-Maracossic Creek,New site for Green Aquia starting in 2019.,TRUE,2473b5dc-f75b-47ea-a902-869bb804c21a,2019-04-23T14:07:26.663Z,2473b5dc-f75b-47ea-a902-869bb804c21a,2019-04-23T14:11:14.497Z,8,Alliance for the Chesapeake Bay; Green Aquia
1251,ACB.B4,B4,Austin Run,At Lions Park at the Tire Swing,38.45083,-77.383403,,NAD83,Stafford County,51179,020700110203,Potomac,Virginia,TRUE,Lower Aquia Creek,New Green Aquia site starting in 2019.,TRUE,2473b5dc-f75b-47ea-a902-869bb804c21a,2019-04-23T14:09:44.78Z,2473b5dc-f75b-47ea-a902-869bb804c21a,2019-04-23T14:12:21.573Z,7,Alliance for the Chesapeake Bay; Green Aquia
1252,HAWQS.HCSWCD1,HCSWCD1,Hanover Caroline SWCD,"Located at the Hanover Training Center, southwest pond",37.753119,-77.341069,,NAD83,Hanover County,51085,020801060901,Lower Chesapeake,Virginia,TRUE,Mechumps Creek-Pamunkey River,,TRUE,fc0843a9-fbb8-4a0e-ab65-426158fcd80c,2019-04-23T15:58:52.063Z,fc0843a9-fbb8-4a0e-ab65-426158fcd80c,2019-04-23T15:58:52.063Z,,Henrico Area Water Quality Samplers
1253,VIMS.test23,test23,test,sdfgag,37.29154,-76.59119,,NAD83,York County,51199,020801070203,Lower Chesapeake,Virginia,TRUE,Carter Creek-York River,,TRUE,96e7511e-704d-4790-aeae-f5a0043edf31,2019-04-24T14:09:27.557Z,96e7511e-704d-4790-aeae-f5a0043edf31,2019-04-24T14:09:27.557Z,5,Virginia Institute of Marine Science
